car_id,company,model,year,kilometers_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,price_with_gst,is_synthetic
,Renault,Renault Duster 110,2025,20695,EV,,,,,,,,,925035.42,,,,,,,,1184045.33,1.0
,Renault,Renault Duster 110PS,2019,19524,Petrol,,,,,,,,,419714.42,,,,,,,,495263.01,1.0
,Renault,Renault Duster 110PS,2019,18086,Diesel,,,,,,,,,549719.83,,,,,,,,648669.4,1.0
,Renault,Renault Duster 110PS,2019,21059,CNG,,,,,,,,,668477.45,,,,,,,,788803.39,1.0
,Renault,Renault Duster 110PS,2019,21059,LPG,,,,,,,,,622351.63,,,,,,,,734374.92,1.0
,Renault,Renault Duster 110PS,2019,22696,Hybrid,,,,,,,,,855579.12,,,,,,,,1009583.36,1.0
,Renault,Renault Duster 110PS,2019,24441,EV,,,,,,,,,947631.9,,,,,,,,1118205.64,1.0
,Renault,Renault Duster 110PS,2020,17962,Petrol,,,,,,,,,399041.38,,,,,,,,478849.66,1.0
,Renault,Renault Duster 110PS,2020,16458,Diesel,,,,,,,,,613106.24,,,,,,,,735727.49,1.0
,Renault,Renault Duster 110PS,2020,19585,CNG,,,,,,,,,713287.55,,,,,,,,855945.06,1.0
,Renault,Renault Duster 110PS,2020,19585,LPG,,,,,,,,,663308.2,,,,,,,,795969.83,1.0
,Renault,Renault Duster 110PS,2020,21334,Hybrid,,,,,,,,,898780.2,,,,,,,,1078536.24,1.0
,Renault,Renault Duster 110PS,2020,23219,EV,,,,,,,,,971161.76,,,,,,,,1165394.11,1.0
,Renault,Renault Duster 110PS,2021,16525,Petrol,,,,,,,,,454664.24,,,,,,,,554690.37,1.0
,Renault,Renault Duster 110PS,2021,14977,Diesel,,,,,,,,,663549.8,,,,,,,,809530.75,1.0
,Renault,Renault Duster 110PS,2021,18214,CNG,,,,,,,,,762660.76,,,,,,,,930446.12,1.0
,Renault,Renault Duster 110PS,2021,18214,LPG,,,,,,,,,618797.37,,,,,,,,754932.8,1.0
,Renault,Renault Duster 110PS,2021,20054,Hybrid,,,,,,,,,932077.43,,,,,,,,1137134.46,1.0
,Renault,Renault Duster 110PS,2021,22058,EV,,,,,,,,,1012577.25,,,,,,,,1235344.25,1.0
,Renault,Renault Duster 110PS,2022,15203,Petrol,,,,,,,,,469748.12,,,,,,,,587185.15,1.0
,Renault,Renault Duster 110PS,2022,13629,Diesel,,,,,,,,,646201.41,,,,,,,,807751.76,1.0
,Renault,Renault Duster 110PS,2022,16939,CNG,,,,,,,,,741620.2,,,,,,,,927025.25,1.0
,Renault,Renault Duster 110PS,2022,16939,LPG,,,,,,,,,686558.91,,,,,,,,858198.64,1.0
,Renault,Renault Duster 110PS,2022,18851,Hybrid,,,,,,,,,997552.94,,,,,,,,1246941.18,1.0
,Renault,Renault Duster 110PS,2022,20955,EV,,,,,,,,,1087128.75,,,,,,,,1358910.93,1.0
,Renault,Renault Duster 110PS,2023,13987,Petrol,,,,,,,,,456623.36,,,,,,,,575345.43,1.0
,Renault,Renault Duster 110PS,2023,12402,Diesel,,,,,,,,,739375.64,,,,,,,,931613.31,1.0
,Renault,Renault Duster 110PS,2023,15753,CNG,,,,,,,,,808988.61,,,,,,,,1019325.65,1.0
,Renault,Renault Duster 110PS,2023,15753,LPG,,,,,,,,,733979.39,,,,,,,,924814.03,1.0
,Renault,Renault Duster 110PS,2023,17720,Hybrid,,,,,,,,,992358.08,,,,,,,,1250371.18,1.0
,Renault,Renault Duster 110PS,2023,19908,EV,,,,,,,,,1112264.68,,,,,,,,1401453.5,1.0
,Renault,Renault Duster 110PS,2024,12868,Petrol,,,,,,,,,496298.39,,,,,,,,635261.94,1.0
,Renault,Renault Duster 110PS,2024,11286,Diesel,,,,,,,,,828799.4,,,,,,,,1060863.23,1.0
,Renault,Renault Duster 110PS,2024,14650,CNG,,,,,,,,,792455.96,,,,,,,,1014343.62,1.0
,Renault,Renault Duster 110PS,2024,14650,LPG,,,,,,,,,792981.16,,,,,,,,1015015.89,1.0
,Renault,Renault Duster 110PS,2024,16657,Hybrid,,,,,,,,,1012119.38,,,,,,,,1295512.81,1.0
,Renault,Renault Duster 110PS,2024,18912,EV,,,,,,,,,1049411.96,,,,,,,,1343247.31,1.0
,Renault,Renault Duster 110PS,2025,11838,Petrol,,,,,,,,,505930.59,,,,,,,,647591.16,1.0
,Renault,Renault Duster 110PS,2025,10270,Diesel,,,,,,,,,764643.18,,,,,,,,978743.27,1.0
,Renault,Renault Duster 110PS,2025,13625,CNG,,,,,,,,,1020644.81,,,,,,,,1306425.36,1.0
,Renault,Renault Duster 110PS,2025,13625,LPG,,,,,,,,,790999.41,,,,,,,,1012479.25,1.0
,Renault,Renault Duster 110PS,2025,15657,Hybrid,,,,,,,,,1013403.97,,,,,,,,1297157.08,1.0
,Renault,Renault Duster 110PS,2025,17966,EV,,,,,,,,,1170305.99,,,,,,,,1497991.67,1.0
,Renault,Renault Duster 85,2019,27939,Petrol,,,,,,,,,341873.3,,,,,,,,403410.5,1.0
,Renault,Renault Duster 85,2019,26744,Diesel,,,,,,,,,581722.29,,,,,,,,686432.3,1.0
,Renault,Renault Duster 85,2019,29174,CNG,,,,,,,,,670571.13,,,,,,,,791273.93,1.0
,Renault,Renault Duster 85,2019,29174,LPG,,,,,,,,,646327.15,,,,,,,,762666.04,1.0
,Renault,Renault Duster 85,2019,30449,Hybrid,,,,,,,,,887482.02,,,,,,,,1047228.78,1.0
,Renault,Renault Duster 85,2019,31765,EV,,,,,,,,,861277.28,,,,,,,,1016307.2,1.0
,Renault,Renault Duster 85,2020,25704,Petrol,,,,,,,,,402428.91,,,,,,,,482914.69,1.0
,Renault,Renault Duster 85,2020,24337,Diesel,,,,,,,,,580383.62,,,,,,,,696460.34,1.0
,Renault,Renault Duster 85,2020,27131,CNG,,,,,,,,,649567.16,,,,,,,,779480.59,1.0
,Renault,Renault Duster 85,2020,27131,LPG,,,,,,,,,653521.25,,,,,,,,784225.5,1.0
,Renault,Renault Duster 85,2020,28622,Hybrid,,,,,,,,,805402.12,,,,,,,,966482.54,1.0
,Renault,Renault Duster 85,2020,30177,EV,,,,,,,,,900657.41,,,,,,,,1080788.9,1.0
,Renault,Renault Duster 85,2021,23647,Petrol,,,,,,,,,397124.44,,,,,,,,484491.82,1.0
,Renault,Renault Duster 85,2021,22146,Diesel,,,,,,,,,653548.06,,,,,,,,797328.63,1.0
,Renault,Renault Duster 85,2021,25232,CNG,,,,,,,,,802911.24,,,,,,,,979551.72,1.0
,Renault,Renault Duster 85,2021,25232,LPG,,,,,,,,,615145.87,,,,,,,,750477.96,1.0
,Renault,Renault Duster 85,2021,26904,Hybrid,,,,,,,,,806088.22,,,,,,,,983427.63,1.0
,Renault,Renault Duster 85,2021,28668,EV,,,,,,,,,953382.83,,,,,,,,1163127.05,1.0
,Renault,Renault Duster 85,2022,21756,Petrol,,,,,,,,,439650.12,,,,,,,,549562.65,1.0
,Renault,Renault Duster 85,2022,20153,Diesel,,,,,,,,,666621.38,,,,,,,,833276.72,1.0
,Renault,Renault Duster 85,2022,23466,CNG,,,,,,,,,733396.54,,,,,,,,916745.67,1.0
,Renault,Renault Duster 85,2022,23466,LPG,,,,,,,,,685591.62,,,,,,,,856989.52,1.0
,Renault,Renault Duster 85,2022,25290,Hybrid,,,,,,,,,963995.58,,,,,,,,1204994.48,1.0
,Renault,Renault Duster 85,2022,27235,EV,,,,,,,,,1061367.56,,,,,,,,1326709.45,1.0
,Renault,Renault Duster 85,2023,20015,Petrol,,,,,,,,,403221.21,,,,,,,,508058.73,1.0
,Renault,Renault Duster 85,2023,18339,Diesel,,,,,,,,,669160.31,,,,,,,,843141.99,1.0
,Renault,Renault Duster 85,2023,21823,CNG,,,,,,,,,793773.79,,,,,,,,1000154.97,1.0
,Renault,Renault Duster 85,2023,21823,LPG,,,,,,,,,681953.02,,,,,,,,859260.8,1.0
,Renault,Renault Duster 85,2023,23773,Hybrid,,,,,,,,,1082814.29,,,,,,,,1364346.0,1.0
,Renault,Renault Duster 85,2023,25873,EV,,,,,,,,,999353.97,,,,,,,,1259186.0,1.0
,Renault,Renault Duster 85,2024,18414,Petrol,,,,,,,,,473901.08,,,,,,,,606593.38,1.0
,Renault,Renault Duster 85,2024,16689,Diesel,,,,,,,,,735423.36,,,,,,,,941341.9,1.0
,Renault,Renault Duster 85,2024,20296,CNG,,,,,,,,,786152.35,,,,,,,,1006275.0,1.0
,Renault,Renault Duster 85,2024,20296,LPG,,,,,,,,,667412.43,,,,,,,,854287.91,1.0
,Renault,Renault Duster 85,2024,22346,Hybrid,,,,,,,,,993924.57,,,,,,,,1272223.45,1.0
,Renault,Renault Duster 85,2024,24579,EV,,,,,,,,,1147262.64,,,,,,,,1468496.18,1.0
,Renault,Renault Duster 85,2025,16941,Petrol,,,,,,,,,484094.02,,,,,,,,619640.35,1.0
,Renault,Renault Duster 85,2025,15187,Diesel,,,,,,,,,702558.78,,,,,,,,899275.24,1.0
,Renault,Renault Duster 85,2025,18875,CNG,,,,,,,,,894751.3,,,,,,,,1145281.66,1.0
,Renault,Renault Duster 85,2025,18875,LPG,,,,,,,,,765102.34,,,,,,,,979331.0,1.0
,Renault,Renault Duster 85,2025,21005,Hybrid,,,,,,,,,1028493.02,,,,,,,,1316471.06,1.0
,Renault,Renault Duster 85,2025,23350,EV,,,,,,,,,1133820.53,,,,,,,,1451290.28,1.0
,Renault,Renault Duster 85PS,2019,35121,Petrol,,,,,,,,,322905.2,,,,,,,,381028.14,1.0
,Renault,Renault Duster 85PS,2019,32892,Diesel,,,,,,,,,528410.13,,,,,,,,623523.96,1.0
,Renault,Renault Duster 85PS,2019,37475,CNG,,,,,,,,,555787.46,,,,,,,,655829.2,1.0
,Renault,Renault Duster 85PS,2019,37475,LPG,,,,,,,,,521538.3,,,,,,,,615415.2,1.0
,Renault,Renault Duster 85PS,2019,39959,Hybrid,,,,,,,,,642624.63,,,,,,,,758297.06,1.0
,Renault,Renault Duster 85PS,2019,42578,EV,,,,,,,,,658750.04,,,,,,,,777325.04,1.0
,Renault,Renault Duster 85PS,2020,32312,Petrol,,,,,,,,,322178.21,,,,,,,,386613.85,1.0
,Renault,Renault Duster 85PS,2020,29932,Diesel,,,,,,,,,483925.86,,,,,,,,580711.04,1.0
,Renault,Renault Duster 85PS,2020,34852,CNG,,,,,,,,,515050.79,,,,,,,,618060.95,1.0
,Renault,Renault Duster 85PS,2020,34852,LPG,,,,,,,,,501776.24,,,,,,,,602131.49,1.0
,Renault,Renault Duster 85PS,2020,37561,Hybrid,,,,,,,,,705767.84,,,,,,,,846921.41,1.0
,Renault,Renault Duster 85PS,2020,40449,EV,,,,,,,,,745821.22,,,,,,,,894985.46,1.0
,Renault,Renault Duster 85PS,2021,29727,Petrol,,,,,,,,,343917.29,,,,,,,,419579.09,1.0
,Renault,Renault Duster 85PS,2021,27238,Diesel,,,,,,,,,508797.49,,,,,,,,620732.93,1.0
,Renault,Renault Duster 85PS,2021,32412,CNG,,,,,,,,,555291.31,,,,,,,,677455.4,1.0
,Renault,Renault Duster 85PS,2021,32412,LPG,,,,,,,,,511132.56,,,,,,,,623581.72,1.0
,Renault,Renault Duster 85PS,2021,35308,Hybrid,,,,,,,,,665257.89,,,,,,,,811614.62,1.0
,Renault,Renault Duster 85PS,2021,38427,EV,,,,,,,,,840540.63,,,,,,,,1025459.57,1.0
,Renault,Renault Duster 85PS,2022,27349,Petrol,,,,,,,,,347449.75,,,,,,,,434312.19,1.0
,Renault,Renault Duster 85PS,2022,24786,Diesel,,,,,,,,,513053.7,,,,,,,,641317.13,1.0
,Renault,Renault Duster 85PS,2022,30143,CNG,,,,,,,,,562429.55,,,,,,,,703036.94,1.0
,Renault,Renault Duster 85PS,2022,30143,LPG,,,,,,,,,645100.76,,,,,,,,806375.96,1.0
,Renault,Renault Duster 85PS,2022,33189,Hybrid,,,,,,,,,697487.31,,,,,,,,871859.14,1.0
,Renault,Renault Duster 85PS,2022,36505,EV,,,,,,,,,769288.85,,,,,,,,961611.06,1.0
,Renault,Renault Duster 85PS,2023,25161,Petrol,,,,,,,,,370064.79,,,,,,,,466281.64,1.0
,Renault,Renault Duster 85PS,2023,22556,Diesel,,,,,,,,,560351.2,,,,,,,,706042.51,1.0
,Renault,Renault Duster 85PS,2023,28033,CNG,,,,,,,,,655050.27,,,,,,,,825363.34,1.0
,Renault,Renault Duster 85PS,2023,28033,LPG,,,,,,,,,632296.43,,,,,,,,796693.5,1.0
,Renault,Renault Duster 85PS,2023,31198,Hybrid,,,,,,,,,798862.93,,,,,,,,1006567.29,1.0
,Renault,Renault Duster 85PS,2023,34680,EV,,,,,,,,,769158.21,,,,,,,,969139.34,1.0
,Renault,Renault Duster 85PS,2024,23148,Petrol,,,,,,,,,369709.66,,,,,,,,473228.37,1.0
,Renault,Renault Duster 85PS,2024,20526,Diesel,,,,,,,,,572897.27,,,,,,,,733308.5,1.0
,Renault,Renault Duster 85PS,2024,26071,CNG,,,,,,,,,724169.02,,,,,,,,926936.35,1.0
,Renault,Renault Duster 85PS,2024,26071,LPG,,,,,,,,,543492.19,,,,,,,,695670.0,1.0
,Renault,Renault Duster 85PS,2024,29326,Hybrid,,,,,,,,,864510.04,,,,,,,,1106572.85,1.0
,Renault,Renault Duster 85PS,2024,32946,EV,,,,,,,,,863257.18,,,,,,,,1104969.19,1.0
,Renault,Renault Duster 85PS,2025,21296,Petrol,,,,,,,,,410149.86,,,,,,,,524991.82,1.0
,Renault,Renault Duster 85PS,2025,18678,Diesel,,,,,,,,,581428.03,,,,,,,,744227.87,1.0
,Renault,Renault Duster 85PS,2025,24246,CNG,,,,,,,,,636128.38,,,,,,,,814244.32,1.0
,Renault,Renault Duster 85PS,2025,24246,LPG,,,,,,,,,644772.94,,,,,,,,825309.36,1.0
,Renault,Renault Duster 85PS,2025,27566,Hybrid,,,,,,,,,871510.52,,,,,,,,1115533.46,1.0
,Renault,Renault Duster 85PS,2025,31299,EV,,,,,,,,,940002.31,,,,,,,,1203202.95,1.0
,Renault,Renault Duster RxL,2019,25790,Petrol,,,,,,,,,390168.58,,,,,,,,460398.92,1.0
,Renault,Renault Duster RxL,2019,24686,Diesel,,,,,,,,,563898.78,,,,,,,,665400.56,1.0
,Renault,Renault Duster RxL,2019,26929,CNG,,,,,,,,,607271.68,,,,,,,,716580.58,1.0
,Renault,Renault Duster RxL,2019,26929,LPG,,,,,,,,,647245.3,,,,,,,,763749.45,1.0
,Renault,Renault Duster RxL,2019,28106,Hybrid,,,,,,,,,859826.56,,,,,,,,1014595.34,1.0
,Renault,Renault Duster RxL,2019,29322,EV,,,,,,,,,836649.02,,,,,,,,987245.85,1.0
,Renault,Renault Duster RxL,2020,23726,Petrol,,,,,,,,,392976.63,,,,,,,,471571.96,1.0
,Renault,Renault Duster RxL,2020,22465,Diesel,,,,,,,,,591311.66,,,,,,,,709573.99,1.0
,Renault,Renault Duster RxL,2020,25044,CNG,,,,,,,,,634731.36,,,,,,,,761677.63,1.0
,Renault,Renault Duster RxL,2020,25044,LPG,,,,,,,,,610115.71,,,,,,,,732138.86,1.0
,Renault,Renault Duster RxL,2020,26420,Hybrid,,,,,,,,,812715.91,,,,,,,,975259.1,1.0
,Renault,Renault Duster RxL,2020,27856,EV,,,,,,,,,900778.08,,,,,,,,1080933.7,1.0
,Renault,Renault Duster RxL,2021,21828,Petrol,,,,,,,,,403624.44,,,,,,,,492421.81,1.0
,Renault,Renault Duster RxL,2021,20443,Diesel,,,,,,,,,570920.07,,,,,,,,696522.48,1.0
,Renault,Renault Duster RxL,2021,23291,CNG,,,,,,,,,812527.79,,,,,,,,991283.9,1.0
,Renault,Renault Duster RxL,2021,23291,LPG,,,,,,,,,717402.54,,,,,,,,875231.1,1.0
,Renault,Renault Duster RxL,2021,24835,Hybrid,,,,,,,,,864531.71,,,,,,,,1054728.68,1.0
,Renault,Renault Duster RxL,2021,26463,EV,,,,,,,,,976283.4,,,,,,,,1191065.75,1.0
,Renault,Renault Duster RxL,2022,20082,Petrol,,,,,,,,,450239.19,,,,,,,,562798.99,1.0
,Renault,Renault Duster RxL,2022,18603,Diesel,,,,,,,,,705013.41,,,,,,,,881266.76,1.0
,Renault,Renault Duster RxL,2022,21661,CNG,,,,,,,,,716565.14,,,,,,,,895706.43,1.0
,Renault,Renault Duster RxL,2022,21661,LPG,,,,,,,,,739418.69,,,,,,,,924273.36,1.0
,Renault,Renault Duster RxL,2022,23345,Hybrid,,,,,,,,,912192.18,,,,,,,,1140240.22,1.0
,Renault,Renault Duster RxL,2022,25140,EV,,,,,,,,,918933.66,,,,,,,,1148667.07,1.0
,Renault,Renault Duster RxL,2023,18475,Petrol,,,,,,,,,476654.13,,,,,,,,600584.21,1.0
,Renault,Renault Duster RxL,2023,16929,Diesel,,,,,,,,,737306.36,,,,,,,,929006.02,1.0
,Renault,Renault Duster RxL,2023,20144,CNG,,,,,,,,,905413.19,,,,,,,,1140820.62,1.0
,Renault,Renault Duster RxL,2023,20144,LPG,,,,,,,,,669753.87,,,,,,,,843889.88,1.0
,Renault,Renault Duster RxL,2023,21944,Hybrid,,,,,,,,,1022062.53,,,,,,,,1287798.79,1.0
,Renault,Renault Duster RxL,2023,23883,EV,,,,,,,,,1013419.77,,,,,,,,1276908.9,1.0
,Renault,Renault Duster RxL,2024,16997,Petrol,,,,,,,,,497408.41,,,,,,,,636682.77,1.0
,Renault,Renault Duster RxL,2024,15405,Diesel,,,,,,,,,648890.78,,,,,,,,830580.2,1.0
,Renault,Renault Duster RxL,2024,18734,CNG,,,,,,,,,753315.34,,,,,,,,964243.63,1.0
,Renault,Renault Duster RxL,2024,18734,LPG,,,,,,,,,715631.87,,,,,,,,916008.79,1.0
,Renault,Renault Duster RxL,2024,20627,Hybrid,,,,,,,,,1024997.64,,,,,,,,1311996.98,1.0
,Renault,Renault Duster RxL,2024,22688,EV,,,,,,,,,1038962.33,,,,,,,,1329871.78,1.0
,Renault,Renault Duster RxL,2025,15637,Petrol,,,,,,,,,513619.75,,,,,,,,657433.29,1.0
,Renault,Renault Duster RxL,2025,14018,Diesel,,,,,,,,,785752.64,,,,,,,,1005763.38,1.0
,Renault,Renault Duster RxL,2025,17423,CNG,,,,,,,,,878167.63,,,,,,,,1124054.57,1.0
,Renault,Renault Duster RxL,2025,17423,LPG,,,,,,,,,856412.95,,,,,,,,1096208.58,1.0
,Renault,Renault Duster RxL,2025,19390,Hybrid,,,,,,,,,1087441.63,,,,,,,,1391925.28,1.0
,Renault,Renault Duster RxL,2025,21554,EV,,,,,,,,,1041696.62,,,,,,,,1333371.68,1.0
,Renault,Renault Kwid,2019,8565,Petrol,,,,,,,,,180932.01,,,,,,,,213499.78,1.0
,Renault,Renault Kwid,2019,8289,Diesel,,,,,,,,,241448.9,,,,,,,,284909.7,1.0
,Renault,Renault Kwid,2019,8847,CNG,,,,,,,,,302617.93,,,,,,,,357089.15,1.0
,Renault,Renault Kwid,2019,8847,LPG,,,,,,,,,289187.89,,,,,,,,341241.71,1.0
,Renault,Renault Kwid,2019,9136,Hybrid,,,,,,,,,368987.62,,,,,,,,435405.39,1.0
,Renault,Renault Kwid,2019,9431,EV,,,,,,,,,346248.26,,,,,,,,408572.95,1.0
,Renault,Renault Kwid,2020,7880,Petrol,,,,,,,,,164357.65,,,,,,,,197229.18,1.0
,Renault,Renault Kwid,2020,7543,Diesel,,,,,,,,,281247.8,,,,,,,,337497.36,1.0
,Renault,Renault Kwid,2020,8228,CNG,,,,,,,,,295393.15,,,,,,,,354471.79,1.0
,Renault,Renault Kwid,2020,8228,LPG,,,,,,,,,276119.05,,,,,,,,331342.86,1.0
,Renault,Renault Kwid,2020,8588,Hybrid,,,,,,,,,390518.23,,,,,,,,468621.87,1.0
,Renault,Renault Kwid,2020,8959,EV,,,,,,,,,412140.53,,,,,,,,494568.64,1.0
,Renault,Renault Kwid,2021,7249,Petrol,,,,,,,,,183924.19,,,,,,,,224387.51,1.0
,Renault,Renault Kwid,2021,6864,Diesel,,,,,,,,,267597.8,,,,,,,,326469.31,1.0
,Renault,Renault Kwid,2021,7652,CNG,,,,,,,,,304535.84,,,,,,,,371533.73,1.0
,Renault,Renault Kwid,2021,7652,LPG,,,,,,,,,300510.5,,,,,,,,366622.81,1.0
,Renault,Renault Kwid,2021,8072,Hybrid,,,,,,,,,401355.04,,,,,,,,489653.15,1.0
,Renault,Renault Kwid,2021,8511,EV,,,,,,,,,405084.83,,,,,,,,494203.5,1.0
,Renault,Renault Kwid,2022,6669,Petrol,,,,,,,,,200348.99,,,,,,,,250436.23,1.0
,Renault,Renault Kwid,2022,6246,Diesel,,,,,,,,,279648.31,,,,,,,,349560.39,1.0
,Renault,Renault Kwid,2022,7116,CNG,,,,,,,,,306278.94,,,,,,,,382848.67,1.0
,Renault,Renault Kwid,2022,7116,LPG,,,,,,,,,283695.87,,,,,,,,354619.84,1.0
,Renault,Renault Kwid,2022,7588,Hybrid,,,,,,,,,380266.87,,,,,,,,475333.58,1.0
,Renault,Renault Kwid,2022,8086,EV,,,,,,,,,420900.3,,,,,,,,526125.37,1.0
,Renault,Renault Kwid,2023,6136,Petrol,,,,,,,,,210142.8,,,,,,,,264779.93,1.0
,Renault,Renault Kwid,2023,5684,Diesel,,,,,,,,,278944.89,,,,,,,,351470.56,1.0
,Renault,Renault Kwid,2023,6618,CNG,,,,,,,,,339479.52,,,,,,,,427744.19,1.0
,Renault,Renault Kwid,2023,6618,LPG,,,,,,,,,296940.74,,,,,,,,374145.34,1.0
,Renault,Renault Kwid,2023,7133,Hybrid,,,,,,,,,413588.52,,,,,,,,521121.53,1.0
,Renault,Renault Kwid,2023,7681,EV,,,,,,,,,404690.83,,,,,,,,509910.44,1.0
,Renault,Renault Kwid,2024,5645,Petrol,,,,,,,,,200793.21,,,,,,,,257015.31,1.0
,Renault,Renault Kwid,2024,5172,Diesel,,,,,,,,,301284.8,,,,,,,,385644.54,1.0
,Renault,Renault Kwid,2024,6155,CNG,,,,,,,,,360427.98,,,,,,,,461347.82,1.0
,Renault,Renault Kwid,2024,6155,LPG,,,,,,,,,325792.23,,,,,,,,417014.05,1.0
,Renault,Renault Kwid,2024,6705,Hybrid,,,,,,,,,405537.96,,,,,,,,519088.59,1.0
,Renault,Renault Kwid,2024,7297,EV,,,,,,,,,492916.89,,,,,,,,630933.62,1.0
,Renault,Renault Kwid,2025,5193,Petrol,,,,,,,,,214295.55,,,,,,,,274298.31,1.0
,Renault,Renault Kwid,2025,4707,Diesel,,,,,,,,,320794.4,,,,,,,,410616.83,1.0
,Renault,Renault Kwid,2025,5724,CNG,,,,,,,,,362875.16,,,,,,,,464480.21,1.0
,Renault,Renault Kwid,2025,5724,LPG,,,,,,,,,323958.18,,,,,,,,414666.47,1.0
,Renault,Renault Kwid,2025,6302,Hybrid,,,,,,,,,460373.57,,,,,,,,589278.17,1.0
,Renault,Renault Kwid,2025,6932,EV,,,,,,,,,495057.31,,,,,,,,633673.35,1.0
,Renault,Renault Kwid 1.0,2019,5583,Petrol,,,,,,,,,180800.29,,,,,,,,213344.34,1.0
,Renault,Renault Kwid 1.0,2019,5522,Diesel,,,,,,,,,292775.77,,,,,,,,345475.41,1.0
,Renault,Renault Kwid 1.0,2019,5643,CNG,,,,,,,,,341208.78,,,,,,,,402626.36,1.0
,Renault,Renault Kwid 1.0,2019,5643,LPG,,,,,,,,,323994.18,,,,,,,,382313.13,1.0
,Renault,Renault Kwid 1.0,2019,5704,Hybrid,,,,,,,,,464752.96,,,,,,,,548408.49,1.0
,Renault,Renault Kwid 1.0,2019,5765,EV,,,,,,,,,438090.97,,,,,,,,516947.34,1.0
,Renault,Renault Kwid 1.0,2020,5136,Petrol,,,,,,,,,203772.48,,,,,,,,244526.98,1.0
,Renault,Renault Kwid 1.0,2020,5025,Diesel,,,,,,,,,304981.95,,,,,,,,365978.34,1.0
,Renault,Renault Kwid 1.0,2020,5248,CNG,,,,,,,,,343038.86,,,,,,,,411646.64,1.0
,Renault,Renault Kwid 1.0,2020,5248,LPG,,,,,,,,,324940.38,,,,,,,,389928.46,1.0
,Renault,Renault Kwid 1.0,2020,5362,Hybrid,,,,,,,,,471908.76,,,,,,,,566290.51,1.0
,Renault,Renault Kwid 1.0,2020,5476,EV,,,,,,,,,447528.6,,,,,,,,537034.32,1.0
,Renault,Renault Kwid 1.0,2021,4725,Petrol,,,,,,,,,224057.54,,,,,,,,273350.2,1.0
,Renault,Renault Kwid 1.0,2021,4573,Diesel,,,,,,,,,293828.36,,,,,,,,358470.6,1.0
,Renault,Renault Kwid 1.0,2021,4881,CNG,,,,,,,,,362161.58,,,,,,,,441837.12,1.0
,Renault,Renault Kwid 1.0,2021,4881,LPG,,,,,,,,,338304.47,,,,,,,,412731.45,1.0
,Renault,Renault Kwid 1.0,2021,5040,Hybrid,,,,,,,,,516230.2,,,,,,,,629800.84,1.0
,Renault,Renault Kwid 1.0,2021,5202,EV,,,,,,,,,488653.29,,,,,,,,596157.01,1.0
,Renault,Renault Kwid 1.0,2022,4347,Petrol,,,,,,,,,197182.39,,,,,,,,246477.98,1.0
,Renault,Renault Kwid 1.0,2022,4161,Diesel,,,,,,,,,299517.01,,,,,,,,374396.26,1.0
,Renault,Renault Kwid 1.0,2022,4539,CNG,,,,,,,,,390571.63,,,,,,,,488214.54,1.0
,Renault,Renault Kwid 1.0,2022,4539,LPG,,,,,,,,,372150.65,,,,,,,,465188.31,1.0
,Renault,Renault Kwid 1.0,2022,4737,Hybrid,,,,,,,,,498844.23,,,,,,,,623555.29,1.0
,Renault,Renault Kwid 1.0,2022,4942,EV,,,,,,,,,521914.36,,,,,,,,652392.95,1.0
,Renault,Renault Kwid 1.0,2023,3999,Petrol,,,,,,,,,252752.53,,,,,,,,318468.18,1.0
,Renault,Renault Kwid 1.0,2023,3786,Diesel,,,,,,,,,342488.61,,,,,,,,431535.64,1.0
,Renault,Renault Kwid 1.0,2023,4221,CNG,,,,,,,,,427132.85,,,,,,,,538187.4,1.0
,Renault,Renault Kwid 1.0,2023,4221,LPG,,,,,,,,,336736.94,,,,,,,,424288.54,1.0
,Renault,Renault Kwid 1.0,2023,4453,Hybrid,,,,,,,,,479819.82,,,,,,,,604572.97,1.0
,Renault,Renault Kwid 1.0,2023,4695,EV,,,,,,,,,479122.99,,,,,,,,603694.97,1.0
,Renault,Renault Kwid 1.0,2024,3679,Petrol,,,,,,,,,241674.52,,,,,,,,309343.39,1.0
,Renault,Renault Kwid 1.0,2024,3446,Diesel,,,,,,,,,367084.01,,,,,,,,469867.53,1.0
,Renault,Renault Kwid 1.0,2024,3926,CNG,,,,,,,,,424467.69,,,,,,,,543318.64,1.0
,Renault,Renault Kwid 1.0,2024,3926,LPG,,,,,,,,,389662.87,,,,,,,,498768.47,1.0
,Renault,Renault Kwid 1.0,2024,4186,Hybrid,,,,,,,,,498296.93,,,,,,,,637820.07,1.0
,Renault,Renault Kwid 1.0,2024,4460,EV,,,,,,,,,552504.09,,,,,,,,707205.24,1.0
,Renault,Renault Kwid 1.0,2025,3385,Petrol,,,,,,,,,232594.93,,,,,,,,297721.51,1.0
,Renault,Renault Kwid 1.0,2025,3135,Diesel,,,,,,,,,414143.07,,,,,,,,530103.13,1.0
,Renault,Renault Kwid 1.0,2025,3651,CNG,,,,,,,,,430457.37,,,,,,,,550985.43,1.0
,Renault,Renault Kwid 1.0,2025,3651,LPG,,,,,,,,,391906.99,,,,,,,,501640.94,1.0
,Renault,Renault Kwid 1.0,2025,3935,Hybrid,,,,,,,,,601087.32,,,,,,,,769391.77,1.0
