car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,car_age
4540.0,Tata,Harrier,2018,39626.0,Petrol,Manual,4Th,Fair,Yes,0.0,5.0,1967.0,362.0,238217.0,Bangalore,Bs4,True,Medium,238217.0,Dealer,False,7
4541.0,Honda,Amaze,2020,102182.0,Hybrid,Automatic,3Rd,Excellent,Yes,1.0,5.0,3225.0,187.0,417377.0,Delhi,Bs6,True,Low,417377.0,Private,True,5
4542.0,Tata,Nexon,2007,81762.0,Cng,Automatic,1St,Good,Yes,1.0,5.0,3149.0,294.0,98435.0,Chennai,Bs6,True,Low,98435.0,Private,False,18
4543.0,Honda,Wr-V,2024,102927.0,Petrol,Automatic,1St,Fair,Yes,3.0,4.0,2658.0,218.0,385034.0,Mumbai,Bs6,True,Medium,385034.0,Dealer,True,1
4544.0,Honda,City,2015,222708.0,Diesel,Automatic,2Nd,Poor,No,0.0,2.0,1352.0,296.0,62611.0,Chennai,Bs6,False,High,62611.0,Private,True,10
4545.0,Maruti,Baleno,2019,47334.0,Petrol,Automatic,3Rd,Good,Yes,4.0,5.0,1706.0,126.0,322999.0,Chennai,Bs3,True,Medium,322999.0,Dealer,False,6
4546.0,Honda,Wr-V,2023,58200.0,Hybrid,Automatic,3Rd,Good,Yes,0.0,5.0,3231.0,111.0,504768.0,Hyderabad,Bs3,True,Medium,504768.0,Private,False,2
4547.0,Maruti,Swift,2018,242842.0,Hybrid,Automatic,2Nd,Fair,Yes,0.0,2.0,3104.0,273.0,191041.0,Delhi,Bs3,True,Medium,191041.0,Private,True,7
4548.0,Tata,Tiago,2006,202259.0,Hybrid,Automatic,4Th,Excellent,Yes,1.0,2.0,2615.0,103.0,79362.0,Delhi,Bs6,True,High,79362.0,Dealer,False,19
4549.0,Maruti,Dzire,2023,106412.0,Hybrid,Automatic,2Nd,Good,Yes,5.0,2.0,2602.0,312.0,491533.0,Bangalore,Bs6,True,High,491533.0,Dealer,False,2
4550.0,Hyundai,I20,2013,56600.0,Diesel,Manual,2Nd,Poor,No,0.0,2.0,3897.0,293.0,102169.0,Chennai,Bs4,False,High,102169.0,Dealer,False,12
4551.0,Mahindra,Xuv500,2011,125354.0,Hybrid,Automatic,2Nd,Excellent,Yes,0.0,5.0,4000.0,101.0,138468.0,Bangalore,Bs3,True,High,138468.0,Private,False,14
4552.0,Mahindra,Xuv500,2022,2109.0,Hybrid,Automatic,2Nd,Excellent,Yes,3.0,4.0,994.0,251.0,523085.0,Hyderabad,Bs6,True,Medium,523085.0,Private,False,3
4553.0,Honda,City,2020,169110.0,Diesel,Manual,3Rd,Good,Yes,2.0,5.0,3560.0,353.0,232539.0,Delhi,Bs3,True,Low,232539.0,Dealer,False,5
4554.0,Maruti,Dzire,2010,37493.0,Hybrid,Manual,3Rd,Excellent,Yes,0.0,5.0,3660.0,305.0,159165.0,Chennai,Bs4,True,High,159165.0,Dealer,True,15
4555.0,Toyota,Fortuner,2016,134774.0,Hybrid,Automatic,3Rd,Excellent,Yes,0.0,5.0,2479.0,309.0,289238.0,Hyderabad,Bs3,True,Low,289238.0,Dealer,True,9
4556.0,Maruti,Dzire,2008,160461.0,Electric,Automatic,4Th,Good,Yes,0.0,5.0,2934.0,187.0,86775.0,Delhi,Bs4,True,Medium,86775.0,Private,True,17
4557.0,Mahindra,Thar,2021,43367.0,Diesel,Automatic,1St,Poor,No,4.0,5.0,3177.0,301.0,252203.0,Chennai,Bs4,False,Medium,252203.0,Dealer,True,4
4558.0,Honda,City,2023,205844.0,Hybrid,Automatic,1St,Good,Yes,0.0,5.0,1373.0,168.0,426245.0,Chennai,Bs6,True,Low,426245.0,Dealer,False,2
4559.0,Hyundai,Creta,2012,37083.0,Petrol,Manual,3Rd,Fair,Yes,0.0,2.0,1097.0,191.0,123375.0,Hyderabad,Bs3,True,High,123375.0,Dealer,True,13
4560.0,Mahindra,Scorpio,2018,177411.0,Electric,Manual,1St,Good,Yes,0.0,2.0,3423.0,395.0,280728.0,Hyderabad,Bs4,True,High,280728.0,Dealer,False,7
4561.0,Mahindra,Xuv500,2008,30960.0,Hybrid,Automatic,1St,Fair,Yes,0.0,5.0,1670.0,107.0,142860.0,Bangalore,Bs6,True,High,142860.0,Dealer,True,17
4562.0,Mahindra,Scorpio,2022,3429.0,Hybrid,Automatic,1St,Excellent,Yes,4.0,2.0,1052.0,117.0,551814.0,Hyderabad,Bs6,True,Medium,551814.0,Dealer,False,3
4563.0,Toyota,Innova,2012,3150.0,Hybrid,Manual,4Th,Good,Yes,0.0,2.0,2928.0,84.0,203841.0,Mumbai,Bs4,True,High,203841.0,Private,False,13
4564.0,Tata,Nexon,2010,179054.0,Cng,Automatic,3Rd,Fair,Yes,1.0,2.0,2569.0,60.0,33459.0,Chennai,Bs4,True,Medium,33459.0,Dealer,False,15
4565.0,Maruti,Dzire,2021,203804.0,Cng,Manual,1St,Good,Yes,0.0,5.0,3118.0,283.0,258748.0,Delhi,Bs3,True,High,258748.0,Dealer,True,4
4566.0,Honda,Wr-V,2018,125997.0,Petrol,Automatic,3Rd,Good,Yes,1.0,2.0,1374.0,291.0,260490.0,Bangalore,Bs3,True,Low,260490.0,Private,False,7
4567.0,Mahindra,Scorpio,2017,116949.0,Cng,Manual,1St,Excellent,Yes,1.0,5.0,2028.0,297.0,236858.0,Chennai,Bs4,True,High,236858.0,Private,True,8
4568.0,Tata,Nexon,2019,22930.0,Diesel,Automatic,1St,Good,Yes,0.0,4.0,2367.0,243.0,302108.0,Delhi,Bs3,True,High,302108.0,Private,False,6
4569.0,Mahindra,Xuv500,2019,32764.0,Hybrid,Manual,2Nd,Poor,No,5.0,5.0,2962.0,96.0,252440.0,Bangalore,Bs6,False,Low,252440.0,Private,True,6
4570.0,Honda,Wr-V,2015,168515.0,Hybrid,Manual,4Th,Excellent,Yes,0.0,2.0,907.0,292.0,233315.0,Bangalore,Bs3,True,Medium,233315.0,Private,False,10
4571.0,Hyundai,I20,2007,119458.0,Hybrid,Manual,4Th,Good,Yes,0.0,4.0,2851.0,95.0,102236.0,Hyderabad,Bs6,True,Low,102236.0,Dealer,True,18
4572.0,Mahindra,Scorpio,2018,131676.0,Cng,Manual,4Th,Fair,Yes,5.0,2.0,2590.0,101.0,192578.0,Hyderabad,Bs6,True,Low,192578.0,Dealer,False,7
4573.0,Toyota,Yaris,2018,95375.0,Electric,Manual,4Th,Excellent,Yes,0.0,5.0,1260.0,396.0,360210.0,Hyderabad,Bs4,True,High,360210.0,Dealer,False,7
4574.0,Tata,Nexon,2012,133518.0,Petrol,Manual,4Th,Fair,Yes,0.0,5.0,1985.0,268.0,74180.0,Mumbai,Bs6,True,Medium,74180.0,Private,False,13
4575.0,Mahindra,Xuv500,2013,19043.0,Hybrid,Manual,3Rd,Poor,No,0.0,5.0,3557.0,354.0,154267.0,Hyderabad,Bs3,False,Low,154267.0,Dealer,False,12
4576.0,Hyundai,I20,2021,7739.0,Diesel,Automatic,1St,Fair,Yes,2.0,2.0,3922.0,212.0,331796.0,Chennai,Bs3,True,High,331796.0,Dealer,False,4
4577.0,Hyundai,Verna,2018,101535.0,Electric,Automatic,1St,Good,Yes,0.0,4.0,2388.0,294.0,328536.0,Mumbai,Bs3,True,High,328536.0,Dealer,False,7
4578.0,Toyota,Fortuner,2014,60743.0,Hybrid,Manual,4Th,Good,Yes,2.0,4.0,1699.0,67.0,221480.0,Hyderabad,Bs6,True,Low,221480.0,Dealer,False,11
4579.0,Maruti,Swift,2014,112570.0,Electric,Manual,3Rd,Excellent,Yes,4.0,5.0,3571.0,347.0,204210.0,Hyderabad,Bs6,True,High,204210.0,Dealer,False,11
4580.0,Hyundai,Verna,2010,77768.0,Hybrid,Manual,2Nd,Good,Yes,0.0,2.0,2639.0,197.0,132595.0,Bangalore,Bs4,True,Medium,132595.0,Private,False,15
4581.0,Mahindra,Thar,2023,225315.0,Cng,Manual,1St,Good,Yes,0.0,4.0,2876.0,200.0,300191.0,Hyderabad,Bs3,True,Medium,300191.0,Private,False,2
4582.0,Tata,Harrier,2010,222712.0,Diesel,Automatic,1St,Excellent,Yes,1.0,4.0,3475.0,252.0,51419.0,Chennai,Bs4,True,High,51419.0,Private,False,15
4583.0,Mahindra,Xuv500,2011,64499.0,Electric,Manual,1St,Good,Yes,0.0,4.0,925.0,342.0,130209.0,Chennai,Bs3,True,Medium,130209.0,Private,True,14
4584.0,Maruti,Baleno,2006,53436.0,Electric,Automatic,1St,Excellent,Yes,0.0,2.0,3057.0,112.0,168009.0,Chennai,Bs6,True,Medium,168009.0,Private,True,19
4585.0,Mahindra,Scorpio,2013,82484.0,Cng,Automatic,2Nd,Good,Yes,2.0,4.0,1346.0,202.0,159110.0,Bangalore,Bs6,True,Medium,159110.0,Private,True,12
4586.0,Mahindra,Scorpio,2019,165153.0,Hybrid,Manual,1St,Excellent,Yes,3.0,5.0,1406.0,373.0,336320.0,Delhi,Bs3,True,Medium,336320.0,Dealer,False,6
4587.0,Mahindra,Scorpio,2024,99914.0,Hybrid,Automatic,3Rd,Excellent,Yes,0.0,2.0,1150.0,265.0,541510.0,Bangalore,Bs4,True,High,541510.0,Private,False,1
4588.0,Honda,City,2012,84926.0,Cng,Automatic,1St,Fair,Yes,1.0,2.0,3559.0,86.0,103411.0,Chennai,Bs4,True,High,103411.0,Dealer,False,13
4589.0,Mahindra,Xuv500,2020,172604.0,Diesel,Manual,2Nd,Poor,No,0.0,5.0,1919.0,169.0,165319.0,Hyderabad,Bs3,False,Low,165319.0,Private,True,5
4590.0,Toyota,Fortuner,2020,138835.0,Diesel,Manual,4Th,Good,Yes,4.0,2.0,3271.0,377.0,279169.0,Chennai,Bs6,True,High,279169.0,Private,True,5
4591.0,Maruti,Dzire,2008,212564.0,Electric,Manual,1St,Good,Yes,2.0,2.0,2569.0,229.0,59902.0,Mumbai,Bs4,True,High,59902.0,Dealer,True,17
4592.0,Tata,Nexon,2008,85625.0,Diesel,Automatic,4Th,Fair,Yes,0.0,5.0,1650.0,229.0,89535.0,Hyderabad,Bs4,True,Low,89535.0,Private,True,17
4593.0,Maruti,Swift,2016,246040.0,Cng,Automatic,1St,Good,Yes,0.0,5.0,2647.0,330.0,141800.0,Hyderabad,Bs3,True,Low,141800.0,Private,True,9
4594.0,Honda,City,2012,34361.0,Cng,Automatic,3Rd,Fair,Yes,0.0,2.0,1855.0,371.0,132968.0,Delhi,Bs6,True,Low,132968.0,Dealer,True,13
4595.0,Mahindra,Xuv500,2011,208493.0,Petrol,Manual,3Rd,Good,Yes,1.0,2.0,1808.0,68.0,23226.0,Delhi,Bs4,True,High,23226.0,Dealer,True,14
4596.0,Tata,Tiago,2023,3844.0,Cng,Automatic,3Rd,Excellent,Yes,3.0,2.0,848.0,369.0,494840.0,Hyderabad,Bs3,True,Low,494840.0,Dealer,False,2
4597.0,Mahindra,Scorpio,2005,211607.0,Hybrid,Automatic,4Th,Fair,No,0.0,4.0,2190.0,165.0,40159.0,Delhi,Bs4,False,High,40159.0,Dealer,True,20
4598.0,Tata,Harrier,2014,57436.0,Electric,Manual,1St,Good,Yes,1.0,5.0,987.0,161.0,206843.0,Delhi,Bs6,True,Medium,206843.0,Dealer,True,11
4599.0,Tata,Harrier,2015,6303.0,Electric,Manual,3Rd,Excellent,Yes,0.0,5.0,2332.0,109.0,326983.0,Mumbai,Bs4,True,Low,326983.0,Private,False,10
4600.0,Honda,Wr-V,2019,163887.0,Diesel,Automatic,2Nd,Good,Yes,2.0,2.0,1803.0,196.0,253070.0,Delhi,Bs4,True,Low,253070.0,Dealer,False,6
4601.0,Hyundai,I20,2017,233058.0,Hybrid,Manual,4Th,Excellent,Yes,1.0,2.0,1332.0,154.0,250251.0,Hyderabad,Bs4,True,High,250251.0,Dealer,True,8
4602.0,Tata,Tiago,2007,221992.0,Petrol,Manual,2Nd,Good,Yes,1.0,5.0,1883.0,65.0,24916.0,Hyderabad,Bs6,True,Medium,24916.0,Private,False,18
4603.0,Toyota,Yaris,2016,165579.0,Electric,Automatic,3Rd,Good,Yes,1.0,5.0,3500.0,106.0,218487.0,Chennai,Bs3,True,Low,218487.0,Dealer,True,9
4604.0,Toyota,Fortuner,2022,76500.0,Cng,Manual,2Nd,Excellent,Yes,1.0,5.0,1635.0,171.0,394245.0,Delhi,Bs3,True,Low,394245.0,Dealer,True,3
4605.0,Mahindra,Thar,2014,191886.0,Diesel,Automatic,4Th,Excellent,Yes,0.0,2.0,3242.0,161.0,140371.0,Mumbai,Bs6,True,Medium,140371.0,Private,True,11
4606.0,Maruti,Baleno,2016,40159.0,Petrol,Manual,2Nd,Good,Yes,0.0,2.0,1143.0,321.0,235242.0,Chennai,Bs3,True,Medium,235242.0,Dealer,True,9
4607.0,Maruti,Baleno,2012,138094.0,Electric,Automatic,3Rd,Excellent,Yes,3.0,2.0,2235.0,176.0,156107.0,Bangalore,Bs6,True,Medium,156107.0,Dealer,False,13
4608.0,Maruti,Swift,2023,128490.0,Electric,Manual,2Nd,Good,Yes,0.0,2.0,3287.0,285.0,443559.0,Chennai,Bs4,True,Medium,443559.0,Dealer,True,2
4609.0,Maruti,Baleno,2009,228854.0,Petrol,Manual,4Th,Good,Yes,0.0,4.0,1056.0,218.0,20000.0,Delhi,Bs3,True,Medium,20000.0,Dealer,True,16
4610.0,Toyota,Yaris,2020,183203.0,Hybrid,Automatic,2Nd,Poor,No,0.0,5.0,3998.0,163.0,216620.0,Chennai,Bs3,False,High,216620.0,Private,True,5
4611.0,Honda,City,2022,182969.0,Hybrid,Automatic,4Th,Good,Yes,1.0,2.0,3498.0,339.0,382529.0,Bangalore,Bs3,True,Low,382529.0,Dealer,True,3
4612.0,Honda,Wr-V,2007,105940.0,Cng,Automatic,1St,Fair,Yes,0.0,5.0,2460.0,193.0,79779.0,Hyderabad,Bs4,True,Low,79779.0,Dealer,True,18
4613.0,Toyota,Innova,2005,62643.0,Hybrid,Automatic,1St,Fair,No,1.0,5.0,3042.0,324.0,116764.0,Bangalore,Bs3,False,Low,116764.0,Private,False,20
4614.0,Mahindra,Thar,2018,150798.0,Hybrid,Manual,4Th,Good,Yes,0.0,5.0,2395.0,164.0,273240.0,Chennai,Bs3,True,Low,273240.0,Private,False,7
4615.0,Hyundai,Creta,2015,95366.0,Electric,Manual,3Rd,Good,Yes,1.0,2.0,1738.0,233.0,224314.0,Bangalore,Bs3,True,Medium,224314.0,Dealer,False,10
4616.0,Mahindra,Scorpio,2014,119371.0,Hybrid,Manual,4Th,Excellent,Yes,0.0,5.0,1887.0,202.0,202931.0,Chennai,Bs3,True,Medium,202931.0,Dealer,False,11
4617.0,Maruti,Baleno,2021,75226.0,Cng,Automatic,1St,Good,Yes,1.0,4.0,819.0,371.0,345534.0,Mumbai,Bs6,True,Low,345534.0,Private,True,4
4618.0,Toyota,Innova,2025,14314.0,Petrol,Automatic,1St,Excellent,Yes,0.0,4.0,2883.0,87.0,510593.0,Delhi,Bs3,True,Low,510593.0,Private,False,0
4619.0,Mahindra,Scorpio,2005,16242.0,Hybrid,Manual,3Rd,Good,No,1.0,5.0,2073.0,258.0,155023.0,Bangalore,Bs4,False,Low,155023.0,Dealer,True,20
4620.0,Mahindra,Thar,2009,156905.0,Electric,Manual,4Th,Fair,Yes,0.0,5.0,1542.0,121.0,68248.0,Chennai,Bs6,True,Low,68248.0,Private,True,16
4621.0,Toyota,Innova,2018,116229.0,Hybrid,Manual,2Nd,Fair,Yes,1.0,4.0,2778.0,225.0,256531.0,Chennai,Bs6,True,Medium,256531.0,Private,False,7
4622.0,Mahindra,Scorpio,2017,58759.0,Electric,Automatic,3Rd,Good,Yes,1.0,2.0,1129.0,327.0,321638.0,Hyderabad,Bs4,True,High,321638.0,Dealer,False,8
4623.0,Maruti,Dzire,2019,4740.0,Electric,Manual,2Nd,Good,Yes,1.0,4.0,1871.0,287.0,355627.0,Delhi,Bs6,True,Medium,355627.0,Private,True,6
4624.0,Tata,Harrier,2021,28692.0,Diesel,Automatic,1St,Good,Yes,1.0,5.0,1710.0,264.0,357315.0,Bangalore,Bs3,True,Medium,357315.0,Private,True,4
4625.0,Mahindra,Thar,2022,40537.0,Petrol,Automatic,3Rd,Good,Yes,1.0,4.0,3708.0,375.0,387011.0,Chennai,Bs3,True,High,387011.0,Private,True,3
4626.0,Hyundai,Creta,2015,157269.0,Petrol,Manual,2Nd,Good,Yes,0.0,5.0,3598.0,102.0,149469.0,Bangalore,Bs3,True,Low,149469.0,Private,True,10
4627.0,Honda,Amaze,2008,65806.0,Diesel,Automatic,2Nd,Good,Yes,0.0,2.0,1031.0,329.0,106702.0,Chennai,Bs6,True,High,106702.0,Dealer,True,17
4628.0,Maruti,Swift,2013,181720.0,Petrol,Automatic,3Rd,Fair,Yes,1.0,5.0,3920.0,130.0,79111.0,Hyderabad,Bs3,True,Medium,79111.0,Private,True,12
4629.0,Honda,City,2019,15913.0,Electric,Manual,4Th,Good,Yes,1.0,2.0,1926.0,367.0,366099.0,Chennai,Bs4,True,Medium,366099.0,Dealer,True,6
4630.0,Toyota,Fortuner,2020,231739.0,Petrol,Manual,2Nd,Good,Yes,0.0,4.0,1084.0,295.0,237104.0,Chennai,Bs6,True,High,237104.0,Dealer,True,5
4631.0,Maruti,Baleno,2006,9443.0,Cng,Manual,3Rd,Good,Yes,1.0,2.0,3344.0,72.0,132351.0,Mumbai,Bs3,True,Medium,132351.0,Dealer,False,19
4632.0,Maruti,Dzire,2022,75601.0,Petrol,Manual,4Th,Fair,Yes,1.0,5.0,1910.0,160.0,328389.0,Mumbai,Bs4,True,Low,328389.0,Dealer,True,3
4633.0,Toyota,Yaris,2020,32161.0,Electric,Automatic,2Nd,Good,Yes,1.0,4.0,3647.0,106.0,411970.0,Bangalore,Bs4,True,Low,411970.0,Private,False,5
4634.0,Mahindra,Xuv500,2025,174184.0,Cng,Manual,3Rd,Fair,Yes,0.0,4.0,821.0,272.0,324278.0,Delhi,Bs6,True,Medium,324278.0,Dealer,False,0
4635.0,Mahindra,Scorpio,2020,214986.0,Cng,Manual,1St,Good,Yes,4.0,4.0,1112.0,97.0,232196.0,Delhi,Bs6,True,Medium,232196.0,Dealer,False,5
4636.0,Hyundai,I20,2012,63866.0,Petrol,Manual,2Nd,Good,Yes,0.0,2.0,2589.0,206.0,126709.0,Bangalore,Bs4,True,Medium,126709.0,Dealer,True,13
4637.0,Toyota,Innova,2024,187055.0,Petrol,Manual,2Nd,Excellent,Yes,0.0,4.0,3207.0,371.0,388306.0,Mumbai,Bs4,True,Low,388306.0,Private,True,1
4638.0,Tata,Tiago,2019,13723.0,Electric,Automatic,3Rd,Fair,Yes,1.0,2.0,3675.0,223.0,362247.0,Chennai,Bs4,True,Medium,362247.0,Dealer,False,6
4639.0,Tata,Harrier,2009,102706.0,Petrol,Manual,3Rd,Excellent,Yes,1.0,2.0,2223.0,310.0,102270.0,Bangalore,Bs3,True,High,102270.0,Private,True,16
4640.0,Honda,Amaze,2014,19584.0,Diesel,Manual,3Rd,Good,Yes,0.0,2.0,3977.0,398.0,197945.0,Bangalore,Bs4,True,Low,197945.0,Private,True,11
4641.0,Hyundai,Verna,2006,222421.0,Electric,Manual,4Th,Good,Yes,1.0,5.0,983.0,204.0,39775.0,Delhi,Bs6,True,High,39775.0,Dealer,True,19
4642.0,Hyundai,I20,2005,82601.0,Hybrid,Automatic,1St,Good,No,0.0,4.0,819.0,194.0,136714.0,Hyderabad,Bs4,False,High,136714.0,Private,True,20
4643.0,Tata,Harrier,2006,126147.0,Diesel,Manual,2Nd,Fair,Yes,0.0,2.0,1018.0,83.0,53485.0,Hyderabad,Bs3,True,Low,53485.0,Private,True,19
4644.0,Tata,Harrier,2016,230780.0,Petrol,Automatic,4Th,Good,Yes,1.0,5.0,1700.0,257.0,155877.0,Bangalore,Bs4,True,High,155877.0,Dealer,False,9
4645.0,Maruti,Dzire,2018,9309.0,Diesel,Manual,2Nd,Poor,No,2.0,5.0,1658.0,342.0,201508.0,Delhi,Bs3,False,Low,201508.0,Private,True,7
4646.0,Honda,Wr-V,2020,35627.0,Electric,Manual,3Rd,Good,Yes,2.0,4.0,915.0,393.0,388143.0,Mumbai,Bs6,True,High,388143.0,Private,True,5
4647.0,Toyota,Innova,2016,226880.0,Electric,Automatic,4Th,Good,Yes,1.0,4.0,3039.0,318.0,208302.0,Chennai,Bs3,True,Low,208302.0,Dealer,False,9
4648.0,Toyota,Fortuner,2024,130138.0,Diesel,Manual,1St,Good,Yes,0.0,2.0,3328.0,231.0,359837.0,Chennai,Bs6,True,High,359837.0,Private,False,1
4649.0,Toyota,Yaris,2012,105042.0,Electric,Manual,4Th,Fair,Yes,1.0,5.0,2824.0,243.0,126492.0,Mumbai,Bs3,True,Low,126492.0,Dealer,False,13
4650.0,Honda,City,2022,141788.0,Petrol,Manual,3Rd,Fair,Yes,0.0,2.0,842.0,244.0,278945.0,Hyderabad,Bs3,True,Medium,278945.0,Dealer,False,3
4651.0,Honda,Wr-V,2022,76894.0,Diesel,Automatic,3Rd,Good,Yes,0.0,2.0,3808.0,286.0,348056.0,Hyderabad,Bs4,True,Low,348056.0,Private,False,3
4652.0,Toyota,Yaris,2011,48999.0,Cng,Automatic,1St,Poor,No,0.0,4.0,3651.0,178.0,83654.0,Bangalore,Bs3,False,Medium,83654.0,Private,True,14
4653.0,Tata,Nexon,2013,199184.0,Diesel,Automatic,1St,Excellent,Yes,2.0,5.0,3710.0,63.0,125469.0,Mumbai,Bs6,True,Low,125469.0,Private,True,12
4654.0,Toyota,Yaris,2014,61825.0,Diesel,Automatic,3Rd,Fair,Yes,0.0,5.0,2072.0,179.0,166295.0,Bangalore,Bs6,True,Low,166295.0,Private,False,11
4655.0,Hyundai,I20,2022,105625.0,Hybrid,Automatic,2Nd,Good,Yes,1.0,5.0,3774.0,382.0,417124.0,Hyderabad,Bs3,True,Low,417124.0,Dealer,False,3
4656.0,Tata,Harrier,2016,35551.0,Petrol,Manual,1St,Fair,Yes,0.0,5.0,932.0,99.0,187535.0,Delhi,Bs3,True,High,187535.0,Private,False,9
4657.0,Honda,Amaze,2007,208394.0,Cng,Manual,2Nd,Excellent,Yes,0.0,2.0,1550.0,233.0,53378.0,Hyderabad,Bs4,True,High,53378.0,Private,False,18
4658.0,Hyundai,Verna,2012,158744.0,Electric,Automatic,2Nd,Good,Yes,0.0,5.0,2270.0,241.0,134437.0,Mumbai,Bs3,True,High,134437.0,Private,True,13
4659.0,Honda,Wr-V,2024,28693.0,Cng,Manual,3Rd,Excellent,Yes,1.0,4.0,3238.0,223.0,481943.0,Chennai,Bs6,True,Low,481943.0,Private,True,1
4660.0,Tata,Nexon,2012,114131.0,Electric,Manual,4Th,Excellent,Yes,0.0,2.0,1194.0,236.0,144267.0,Delhi,Bs4,True,Medium,144267.0,Dealer,False,13
4661.0,Toyota,Fortuner,2008,139339.0,Cng,Automatic,4Th,Good,Yes,3.0,4.0,1414.0,354.0,80198.0,Mumbai,Bs6,True,Medium,80198.0,Private,True,17
4662.0,Maruti,Swift,2015,210957.0,Cng,Automatic,2Nd,Good,Yes,0.0,2.0,1667.0,71.0,132059.0,Delhi,Bs3,True,Low,132059.0,Dealer,False,10
4663.0,Hyundai,Verna,2016,79031.0,Petrol,Automatic,2Nd,Excellent,Yes,1.0,2.0,1192.0,273.0,267417.0,Bangalore,Bs6,True,Medium,267417.0,Private,True,9
4664.0,Tata,Nexon,2024,234313.0,Diesel,Manual,4Th,Excellent,Yes,1.0,4.0,2871.0,223.0,376641.0,Mumbai,Bs3,True,Low,376641.0,Dealer,False,1
4665.0,Honda,Wr-V,2008,147819.0,Diesel,Manual,2Nd,Fair,Yes,0.0,4.0,1074.0,240.0,44863.0,Delhi,Bs6,True,Medium,44863.0,Dealer,True,17
4666.0,Maruti,Baleno,2020,157795.0,Hybrid,Automatic,3Rd,Excellent,Yes,4.0,4.0,3420.0,76.0,432816.0,Mumbai,Bs4,True,Low,432816.0,Dealer,False,5
4667.0,Maruti,Swift,2019,213387.0,Electric,Automatic,1St,Good,Yes,0.0,5.0,3441.0,363.0,306250.0,Mumbai,Bs6,True,Low,306250.0,Dealer,True,6
4668.0,Maruti,Dzire,2014,168101.0,Cng,Automatic,1St,Good,Yes,1.0,5.0,877.0,274.0,131056.0,Chennai,Bs3,True,High,131056.0,Private,False,11
4669.0,Honda,City,2020,53920.0,Hybrid,Manual,1St,Fair,Yes,0.0,4.0,3227.0,317.0,312078.0,Delhi,Bs3,True,Low,312078.0,Private,True,5
4670.0,Hyundai,Verna,2014,179432.0,Cng,Automatic,3Rd,Excellent,Yes,1.0,4.0,1137.0,170.0,154222.0,Chennai,Bs3,True,Low,154222.0,Private,True,11
4671.0,Mahindra,Xuv500,2024,124494.0,Hybrid,Automatic,2Nd,Excellent,Yes,1.0,2.0,3361.0,293.0,576218.0,Bangalore,Bs3,True,High,576218.0,Dealer,True,1
4672.0,Maruti,Dzire,2017,92378.0,Cng,Automatic,3Rd,Poor,No,0.0,2.0,1024.0,355.0,164713.0,Bangalore,Bs3,False,High,164713.0,Private,False,8
4673.0,Mahindra,Xuv500,2006,117759.0,Diesel,Automatic,1St,Fair,Yes,3.0,2.0,1578.0,385.0,67940.0,Delhi,Bs3,True,Low,67940.0,Dealer,False,19
4674.0,Hyundai,I20,2005,84205.0,Diesel,Automatic,3Rd,Fair,No,1.0,2.0,1825.0,353.0,88507.0,Chennai,Bs6,False,Medium,88507.0,Private,False,20
4675.0,Hyundai,I20,2017,98708.0,Petrol,Manual,2Nd,Good,Yes,0.0,5.0,2491.0,148.0,242456.0,Mumbai,Bs4,True,Low,242456.0,Dealer,False,8
4676.0,Honda,City,2012,12296.0,Hybrid,Automatic,2Nd,Good,Yes,0.0,5.0,2468.0,208.0,184674.0,Hyderabad,Bs4,True,Medium,184674.0,Dealer,False,13
4677.0,Honda,Amaze,2017,45759.0,Petrol,Automatic,3Rd,Good,Yes,0.0,4.0,1427.0,116.0,256517.0,Chennai,Bs6,True,Low,256517.0,Private,False,8
4678.0,Toyota,Innova,2008,173775.0,Hybrid,Manual,3Rd,Good,Yes,2.0,2.0,2580.0,224.0,76647.0,Bangalore,Bs6,True,Medium,76647.0,Dealer,True,17
4679.0,Mahindra,Scorpio,2021,137096.0,Electric,Automatic,4Th,Excellent,Yes,3.0,2.0,2963.0,287.0,434901.0,Mumbai,Bs3,True,Medium,434901.0,Private,True,4
4680.0,Maruti,Dzire,2006,40078.0,Petrol,Manual,1St,Good,Yes,0.0,4.0,2691.0,222.0,113841.0,Delhi,Bs3,True,Medium,113841.0,Dealer,False,19
4681.0,Hyundai,Verna,2013,192470.0,Cng,Automatic,3Rd,Poor,No,0.0,4.0,2123.0,216.0,44265.0,Chennai,Bs6,False,High,44265.0,Dealer,False,12
4682.0,Toyota,Fortuner,2024,140337.0,Hybrid,Automatic,4Th,Poor,No,4.0,5.0,3531.0,120.0,340291.0,Bangalore,Bs3,False,Medium,340291.0,Dealer,False,1
4683.0,Hyundai,I20,2008,42328.0,Petrol,Manual,4Th,Fair,Yes,2.0,2.0,845.0,114.0,99275.0,Bangalore,Bs4,True,Low,99275.0,Dealer,True,17
4684.0,Toyota,Fortuner,2014,35059.0,Petrol,Automatic,1St,Good,Yes,0.0,5.0,2143.0,172.0,188004.0,Hyderabad,Bs4,True,Low,188004.0,Dealer,False,11
4685.0,Toyota,Innova,2018,112994.0,Petrol,Manual,2Nd,Fair,Yes,0.0,4.0,3246.0,86.0,200066.0,Delhi,Bs3,True,Low,200066.0,Dealer,True,7
